[2024-12-31 11:51:26,192][dinov2][INFO] - using MLP layer as FFN
[2025-01-01 13:43:36,573][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:37,054][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:37,535][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:38,018][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:38,501][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:38,984][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:39,467][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:39,950][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:40,431][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:40,912][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:41,396][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:41,878][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:42,359][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:42,839][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:43,320][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:43,803][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:44,285][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:44,768][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:45,251][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:45,732][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:46,214][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:46,693][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:47,173][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:47,656][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:48,137][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:48,618][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:49,101][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:49,582][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:50,064][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:50,545][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:51,025][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:51,508][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:51,990][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:52,472][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:52,953][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:53,434][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:53,917][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:54,401][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:54,882][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:55,363][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:55,846][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:56,327][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:56,810][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:57,292][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:57,773][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:58,256][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:58,737][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:59,219][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:43:59,700][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:00,182][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:00,664][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:01,146][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:01,630][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:02,111][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:02,592][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:03,072][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:03,553][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:04,035][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:04,517][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:05,001][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:05,484][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:05,964][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:06,444][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:06,925][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:07,404][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:07,883][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:08,361][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:08,839][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:09,318][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:09,796][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:10,277][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:10,757][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:11,237][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:11,717][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:12,197][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:12,678][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:13,160][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:13,641][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:14,120][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:14,601][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:15,082][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:15,563][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:16,044][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:16,524][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:17,006][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:17,486][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:17,967][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:18,447][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:18,927][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:19,408][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:19,889][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:20,370][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:20,852][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:21,332][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:21,812][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:22,293][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:22,774][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:23,254][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:23,736][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:24,216][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:24,699][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:25,182][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:25,664][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:26,148][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:26,628][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:27,106][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:27,585][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:28,063][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:28,542][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:29,020][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:29,499][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:29,977][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:30,454][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:30,933][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:31,414][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:31,892][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:32,372][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:32,852][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:33,333][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:33,812][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:34,291][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:34,769][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:35,248][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:35,728][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:36,211][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:36,692][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:37,173][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:37,653][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:38,134][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:38,614][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:39,095][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:39,576][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:40,057][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:40,538][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:41,019][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:41,500][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:41,982][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:42,462][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:42,942][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:43,423][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:43,904][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:44,384][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:44,866][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:45,346][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:45,825][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:46,304][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:46,783][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:47,261][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:47,740][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:48,219][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:48,697][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:49,175][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:49,654][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:50,133][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:50,613][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:51,094][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:51,575][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:52,056][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:52,537][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:53,018][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:53,499][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:53,980][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:54,461][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:54,942][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:55,424][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:55,906][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:56,387][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:56,867][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:57,347][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:57,832][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:58,315][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:58,797][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:59,280][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:44:59,760][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:00,238][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:00,717][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:01,199][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:01,683][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:02,164][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:02,643][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:03,125][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:03,606][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:04,088][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:04,569][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:05,050][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:05,531][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:06,012][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:06,497][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:06,977][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:07,458][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:07,939][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:08,421][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:08,901][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:09,381][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:09,863][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:10,342][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:10,823][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:11,305][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:11,786][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:12,267][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:12,748][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:13,228][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:13,710][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:14,191][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:14,674][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:15,157][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:15,638][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:16,117][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:16,598][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:17,079][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:17,559][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:18,039][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:18,521][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:19,005][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:19,486][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:19,967][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:20,447][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:20,928][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:21,410][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:21,891][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:22,372][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:22,852][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:23,333][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:23,813][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:24,295][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:24,777][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:25,256][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:25,737][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:26,217][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:26,701][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:27,181][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:27,663][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:28,144][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:28,625][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:29,106][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:29,587][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:30,068][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:30,549][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:31,031][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:31,512][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:31,992][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:32,472][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:32,952][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:33,432][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:33,917][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:34,400][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:34,884][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:35,365][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:35,846][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:36,328][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:36,808][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:37,289][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:37,769][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:38,249][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:38,729][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:39,210][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:39,692][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:40,175][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:40,659][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:41,140][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:41,621][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:42,099][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:42,582][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:43,064][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:43,546][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:44,027][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:44,506][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:44,987][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:45,467][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:45,948][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:46,429][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:46,911][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:47,393][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:47,874][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:48,357][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:48,841][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:49,322][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:49,805][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:50,283][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:50,763][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:51,241][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:51,719][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:52,197][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:52,676][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:53,155][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:53,633][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:54,112][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:54,593][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:55,070][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:55,548][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:56,028][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:56,508][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:56,988][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:57,468][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:57,949][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:58,431][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 13:45:58,911][eval.evaluation][WARNING] - NaN values detected in predictions
